benchmark,reward,walltime,commandline
benchmark://cBench-v0/bitcount,1.0140845070422535,4.051303148269653,opt -mem2reg -instcombine -simplifycfg -early-cse-memssa -sroa -instcombine -tailcallelim input.bc -o output.bc
benchmark://cBench-v0/bitcount,1.0140845070422535,4.231850624084473,opt -mem2reg -instcombine -simplifycfg -early-cse-memssa -sroa -instcombine -tailcallelim input.bc -o output.bc
benchmark://cBench-v0/bitcount,1.0140845070422535,3.9957761764526367,opt -mem2reg -instcombine -simplifycfg -early-cse-memssa -sroa -instcombine -tailcallelim input.bc -o output.bc
benchmark://cBench-v0/bitcount,1.0140845070422535,3.992314338684082,opt -mem2reg -instcombine -simplifycfg -early-cse-memssa -sroa -instcombine -tailcallelim input.bc -o output.bc
benchmark://cBench-v0/bitcount,1.0140845070422535,4.022015571594238,opt -mem2reg -instcombine -simplifycfg -early-cse-memssa -sroa -instcombine -tailcallelim input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.260665416717529,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,5.975220680236816,opt -sroa -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.067900657653809,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -gvn input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.149400949478149,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.151689529418945,opt -sroa -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,5.986335515975952,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,5.953620433807373,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.017046689987183,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.047423839569092,opt -mem2reg -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -gvn input.bc -o output.bc
benchmark://cBench-v0/blowfish,1.0351872871736663,6.049623012542725,opt -sroa -instcombine -early-cse-memssa -simplifycfg -instcombine -simplifycfg -dse -load-store-vectorizer -instcombine -gvn input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,75.33459258079529,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,72.55372214317322,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,72.81635975837708,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,72.46370935440063,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,71.93829202651978,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,71.9814178943634,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,71.82501268386841,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,73.5563530921936,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,72.36984729766846,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/bzip2,1.0321538461538464,71.90559720993042,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -ipsccp -newgvn -simplifycfg -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -prune-eh -simplifycfg -mldst-motion -early-cse-memssa -tailcallelim -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.521526575088501,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.4783854484558105,opt -sroa -simplifycfg -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.4235732555389404,opt -mem2reg -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.428075075149536,opt -mem2reg -simplifycfg -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.449606418609619,opt -mem2reg -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.4010841846466064,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.4434094429016113,opt -mem2reg -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.3895115852355957,opt -mem2reg -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.4319441318511963,opt -mem2reg -simplifycfg -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v0/crc32,1.0,2.43463397026062,opt -sroa -simplifycfg -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.978447914123535,opt -mem2reg -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.993290424346924,opt -mem2reg -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.9265971183776855,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.965085744857788,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.968770980834961,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.8115110397338867,opt -mem2reg -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.799652099609375,opt -mem2reg -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.7602579593658447,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.8269460201263428,opt -mem2reg -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/dijkstra,1.0193548387096774,2.7568695545196533,opt -mem2reg -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1904.4539048671722,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1919.4678304195404,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1864.243984222412,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1914.9206495285034,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1882.9950280189514,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1893.9915127754211,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1919.663622379303,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1887.573194026947,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1906.133436203003,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/ghostscript,1.0015921277536093,1855.6050326824188,opt -sroa -gvn -simplifycfg -instcombine -newgvn -simplifycfg -gvn-hoist -mergefunc -newgvn -ipsccp -simplifycfg -mldst-motion -instcombine -memcpyopt -instcombine -simplifycfg -dse -instcombine -sroa -ipsccp -newgvn -nary-reassociate -slp-vectorizer -instcombine -gvn-hoist -bdce -globaldce -early-cse-memssa -slp-vectorizer -mldst-motion -simplifycfg -dse -prune-eh -early-cse-memssa -mldst-motion -mldst-motion -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,39.93452429771423,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,39.352465867996216,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,38.9939751625061,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,39.275940895080566,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,39.232234477996826,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,38.84209084510803,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,39.00926995277405,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,38.927597999572754,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,39.3766655921936,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/gsm,1.1495167708925527,38.7427544593811,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -early-cse-memssa -simplifycfg -dse -ipsccp -instcombine -simplifycfg -gvn-hoist -nary-reassociate -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,62.31659460067749,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -simplifycfg -early-cse-memssa -correlated-propagation -adce -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.312275886535645,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -simplifycfg -early-cse-memssa -correlated-propagation -adce -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.91081619262695,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -simplifycfg -early-cse-memssa -correlated-propagation -adce -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.946760177612305,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -simplifycfg -early-cse-memssa -correlated-propagation -adce -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.81597185134888,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -correlated-propagation -early-cse-memssa -simplifycfg -early-cse-memssa -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.89946484565735,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -correlated-propagation -early-cse-memssa -simplifycfg -early-cse-memssa -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.78196406364441,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -simplifycfg -early-cse-memssa -correlated-propagation -adce -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.37082028388977,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -early-cse-memssa -simplifycfg -correlated-propagation -early-cse-memssa -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,62.4740993976593,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -simplifycfg -early-cse-memssa -correlated-propagation -adce -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/ispell,1.0005022601707687,61.4286162853241,opt -mem2reg -newgvn -simplifycfg -instcombine -simplifycfg -newgvn -simplifycfg -gvn-hoist -instcombine -dse -ipsccp -newgvn -jump-threading -newgvn -memcpyopt -nary-reassociate -early-cse-memssa -simplifycfg -correlated-propagation -early-cse-memssa -mldst-motion -simplifycfg input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,194.46848130226135,opt -mem2reg -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -early-cse-memssa -simplifycfg -correlated-propagation -aggressive-instcombine -ipsccp -simplifycfg -gvn-hoist -early-cse-memssa -mldst-motion -prune-eh -newgvn -adce -globaldce -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,191.9170160293579,opt -mem2reg -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -early-cse-memssa -simplifycfg -correlated-propagation -aggressive-instcombine -simplifycfg -gvn-hoist -early-cse-memssa -ipsccp -mldst-motion -prune-eh -newgvn -adce -globaldce -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,197.302659034729,opt -mem2reg -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -early-cse-memssa -mldst-motion -mldst-motion -mldst-motion -adce -simplifycfg -correlated-propagation -aggressive-instcombine -simplifycfg -gvn-hoist -early-cse-memssa -ipsccp -mldst-motion -prune-eh -newgvn -adce -inline -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,190.2115616798401,opt -mem2reg -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -early-cse-memssa -mldst-motion -mldst-motion -mldst-motion -adce -simplifycfg -correlated-propagation -aggressive-instcombine -simplifycfg -ipsccp -gvn-hoist -early-cse-memssa -mldst-motion -prune-eh -newgvn -adce -inline -slsr -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v0/jpeg-c,1.022896304661033,188.86540246009827,opt -mem2reg -gvn -simplifycfg -instcombine -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -mldst-motion -mldst-motion -early-cse-memssa -simplifycfg -correlated-propagation -aggressive-instcombine -simplifycfg -gvn-hoist -early-cse-memssa -ipsccp -mldst-motion -prune-eh -newgvn -adce -globaldce -slsr -early-cse-memssa input.bc -o output.bc
