benchmark,reward,walltime,commandline
benchmark://cbench-v1/adpcm,1.0083798882681565,0.017493247985839844,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.017162322998046875,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.03005504608154297,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.02972865104675293,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.027681350708007812,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.026453495025634766,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.02643418312072754,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.026129484176635742,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.026871442794799805,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/adpcm,1.0083798882681565,0.026586055755615234,opt -sroa -simplifycfg -instcombine -gvn -mem2reg -jump-threading -instsimplify -gvn-hoist -newgvn -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.0306549072265625,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.02869558334350586,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028405427932739258,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028484106063842773,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028527498245239258,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028323650360107422,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028689861297607422,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028280019760131836,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.029039859771728516,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/bitcount,0.995575221238938,0.028151512145996094,opt -newgvn -sroa -instcombine -simplifycfg -loop-versioning -gvn-hoist -instsimplify -jump-threading -gvn -mem2reg input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.054593563079833984,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.05509328842163086,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.05468297004699707,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.0537409782409668,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.05405592918395996,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.053473711013793945,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.053380489349365234,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.05339360237121582,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.05317497253417969,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/blowfish,0.9516539440203562,0.055664777755737305,opt -sroa -newgvn -simplifycfg -instcombine -loop-versioning -jump-threading -gvn-hoist -instsimplify -gvn -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.2739138603210449,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.27225375175476074,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.27447509765625,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.26752305030822754,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.2769346237182617,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.2693195343017578,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.285419225692749,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.2737739086151123,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.2714998722076416,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.1662240274957039,0.3250157833099365,opt -newgvn -sroa -jump-threading -gvn -instcombine -simplifycfg -gvn-hoist -instsimplify -mem2reg -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.02444624900817871,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.023741483688354492,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.023312091827392578,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.02386641502380371,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.02435135841369629,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.023569583892822266,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.023891925811767578,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.024510622024536133,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.02379012107849121,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,0.024059772491455078,opt -sroa -simplifycfg -instcombine -gvn -jump-threading -loop-versioning -gvn-hoist -instsimplify -newgvn input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.027096986770629883,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.026499032974243164,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.026333093643188477,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.02616286277770996,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.02646613121032715,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.0266265869140625,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.9387755102040817,0.02660679817199707,opt -newgvn -mem2reg -simplifycfg -instcombine -gvn-hoist -loop-versioning -jump-threading -gvn -instsimplify -loop-reduce input.bc -o output.bc
