benchmark,reward,walltime,commandline
benchmark://cBench-v1/bitcount,1.0,22.720306634902954,opt -sroa -newgvn -instcombine -jump-threading -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bitcount,1.0,22.913798570632935,opt -sroa -early-cse-memssa -instcombine -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9211195928753181,66.96333575248718,opt -early-cse-memssa -gvn -jump-threading -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9221374045801527,58.51204967498779,opt -newgvn -loop-reduce -sroa -instsimplify -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9277353689567429,45.78695487976074,opt -early-cse-memssa -mem2reg -jump-threading -instsimplify -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9389312977099237,60.381531715393066,opt -newgvn -mem2reg -jump-threading -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9424936386768447,52.77226138114929,opt -mem2reg -newgvn -jump-threading -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9465648854961833,53.35361289978027,opt -early-cse-memssa -sroa -jump-threading -newgvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9536895674300254,67.62577414512634,opt -gvn -loop-rotate -mem2reg -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9608142493638677,56.0164213180542,opt -simplifycfg -mem2reg -simplifycfg -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9750636132315522,55.400070667266846,opt -newgvn -mem2reg -newgvn -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9760814249363867,65.68105959892273,opt -sroa -instcombine -gvn -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.0189032963599436,506.44961738586426,opt -newgvn -early-cse-memssa -instcombine -newgvn -mem2reg input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.0276519293860336,611.3136870861053,opt -instsimplify -simplifycfg -gvn -instcombine -sroa input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.0346820809248554,591.6126170158386,opt -newgvn -gvn -instsimplify -mem2reg -newgvn input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.0417122324636776,460.1723909378052,opt -newgvn -jump-threading -instcombine -early-cse-memssa -sroa input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.1100609279800029,516.1596391201019,opt -simplifycfg -instcombine -newgvn -sroa -newgvn input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.1129511013904076,434.5198450088501,opt -break-crit-edges -sroa -loop-versioning -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.1183408842368379,483.26005363464355,opt -early-cse-memssa -instcombine -sroa -gvn -jump-threading input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.124277456647399,408.8252160549164,opt -sroa -instsimplify -early-cse-memssa -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.1532573035463207,468.97788882255554,opt -mem2reg -newgvn -instcombine -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bzip2,1.1627870645211686,439.3595087528229,opt -mem2reg -early-cse-memssa -simplifycfg -newgvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/crc32,0.9921875,12.135392427444458,opt -sroa -gvn-hoist -jump-threading -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,0.9921875,12.39504885673523,opt -sroa -jump-threading -gvn-hoist -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,0.9921875,12.477880477905273,opt -sroa -gvn-hoist -gvn-hoist -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,0.9921875,13.834699153900146,opt -loop-reduce -gvn-hoist -newgvn -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,1.0,12.38622784614563,opt -jump-threading -sroa -gvn -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,1.0,12.388296604156494,opt -sroa -gvn -simplifycfg -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/crc32,1.0,12.750110149383545,opt -gvn -mem2reg -mem2reg -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,1.0,12.753491163253784,opt -gvn -instcombine -jump-threading -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,1.0,12.77761960029602,opt -gvn -instcombine -newgvn -simplifycfg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/crc32,1.0,13.197687149047852,opt -gvn -gvn-hoist -instcombine -loop-versioning -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.8469387755102041,16.42105269432068,opt -loop-versioning -loop-reduce -early-cse-memssa -mem2reg -gvn input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.8928571428571428,16.77515435218811,opt -loop-versioning -gvn -sroa -loop-versioning -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9132653061224489,17.91624164581299,opt -mem2reg -gvn -gvn -gvn-hoist -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9183673469387755,15.950319051742554,opt -loop-reduce -sroa -simplifycfg -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9285714285714286,17.177513360977173,opt -instsimplify -sroa -newgvn -simplifycfg -gvn-hoist input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9438775510204083,17.411330938339233,opt -newgvn -simplifycfg -loop-reduce -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9489795918367346,18.498791217803955,opt -gvn -loop-reduce -instsimplify -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9489795918367347,18.632559776306152,opt -early-cse-memssa -sroa -jump-threading -instcombine -newgvn input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9642857142857142,18.02121114730835,opt -gvn -instcombine -simplifycfg -gvn-hoist -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/dijkstra,0.9693877551020409,17.388418436050415,opt -loop-versioning -newgvn -mem2reg -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.8590798227133253,7305.7554297447205,opt -gvn-hoist -instsimplify -loop-reduce -sroa -newgvn input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9160030072295898,8907.75801038742,opt -gvn-hoist -newgvn -instcombine -simplifycfg -mem2reg input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9359870968869928,8394.222642183304,opt -instcombine -newgvn -instcombine -sroa -jump-threading input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9374120341635268,7752.1388874053955,opt -newgvn -instcombine -mem2reg -early-cse-memssa -jump-threading input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9616315968913638,7042.417202949524,opt -newgvn -loop-versioning -instcombine -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9788357475675534,5539.23605632782,opt -mem2reg -early-cse-memssa -mem2reg -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9798716682256472,6584.19566488266,opt -sroa -loop-reduce -jump-threading -instcombine -newgvn input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.9828788978153875,6546.569329023361,opt -simplifycfg -newgvn -sroa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/ghostscript,0.998977192261629,6707.736433982849,opt -sroa -instcombine -simplifycfg -newgvn -jump-threading input.bc -o output.bc
benchmark://cBench-v1/ghostscript,1.0015866632864474,6481.519812345505,opt -jump-threading -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.8212151394422311,169.0888330936432,opt -early-cse-memssa -break-crit-edges -mem2reg -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.865288844621514,208.40022921562195,opt -instcombine -mem2reg -loop-rotate -early-cse-memssa -jump-threading input.bc -o output.bc
benchmark://cBench-v1/gsm,0.8721364541832669,175.46982860565186,opt -early-cse-memssa -jump-threading -break-crit-edges -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.8913097609561753,213.2639627456665,opt -newgvn -newgvn -mem2reg -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.8930527888446215,204.30867552757263,opt -newgvn -loop-rotate -mem2reg -jump-threading -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.8964143426294822,178.84758162498474,opt -loop-versioning -loop-reduce -sroa -jump-threading -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.9173306772908367,200.24446320533752,opt -early-cse-memssa -jump-threading -mem2reg -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/gsm,0.9519422310756972,208.12021613121033,opt -instcombine -jump-threading -sroa -early-cse-memssa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/gsm,0.9808266932270916,197.38547897338867,opt -mem2reg -instcombine -gvn -simplifycfg -sroa input.bc -o output.bc
benchmark://cBench-v1/gsm,0.9951444223107571,213.1402907371521,opt -newgvn -sroa -instcombine -simplifycfg -gvn input.bc -o output.bc
benchmark://cBench-v1/ispell,0.8727656579873329,343.19073271751404,opt -early-cse-memssa -sroa -newgvn -gvn -jump-threading input.bc -o output.bc
benchmark://cBench-v1/ispell,0.8916256157635468,306.9970192909241,opt -gvn-hoist -newgvn -sroa -sroa -jump-threading input.bc -o output.bc
benchmark://cBench-v1/ispell,0.8983814215341308,208.17792129516602,opt -loop-reduce -sroa -early-cse-memssa -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/ispell,0.9183673469387754,267.9107894897461,opt -early-cse-memssa -jump-threading -newgvn -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/ispell,0.9194933145672062,348.0915174484253,opt -gvn-hoist -gvn -mem2reg -jump-threading -instcombine input.bc -o output.bc
benchmark://cBench-v1/ispell,0.9339901477832512,240.79181241989136,opt -early-cse-memssa -mem2reg -instsimplify -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/ispell,0.95045742434905,265.32591462135315,opt -newgvn -mem2reg -jump-threading -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v1/ispell,0.9642505277973257,241.44359374046326,opt -sroa -early-cse-memssa -gvn-hoist -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/ispell,0.9790288529204785,262.0323996543884,opt -mem2reg -gvn -simplifycfg -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/ispell,0.9808585503166783,253.2433352470398,opt -newgvn -sroa -simplifycfg -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,0.9396410081532691,986.1076436042786,opt -instcombine -newgvn -simplifycfg -mem2reg -sroa input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,0.9477942772111481,1104.0241205692291,opt -reg2mem -gvn -instcombine -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,0.98037635241963,780.8405973911285,opt -mem2reg -gvn-hoist -instsimplify -instcombine -gvn input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,0.9844064854140187,695.512542963028,opt -simplifycfg -sroa -jump-threading -simplifycfg -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,0.98474749666739,780.6597557067871,opt -instsimplify -mem2reg -early-cse-memssa -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,0.9924357503797625,1002.2689995765686,opt -gvn -mem2reg -sroa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,1.0035961186719162,706.0171072483063,opt -loop-versioning -mem2reg -early-cse-memssa -jump-threading -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,1.0184146076820535,759.4841728210449,opt -mem2reg -gvn -instsimplify -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,1.0205536782713829,765.5858814716339,opt -mem2reg -gvn -jump-threading -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-c,1.0261338624174599,814.5025043487549,opt -sroa -newgvn -gvn-hoist -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,0.8548890820696093,1106.219302892685,opt -instcombine -instcombine -mem2reg -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,0.9591422776006956,983.0486352443695,opt -early-cse-memssa -newgvn -instcombine -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,0.9595286390418236,926.9824819564819,opt -simplifycfg -instcombine -mem2reg -sroa -newgvn input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,0.9623941530635242,1019.8296360969543,opt -newgvn -simplifycfg -instcombine -newgvn -mem2reg input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,0.9786857271644289,826.6937079429626,opt -early-cse-memssa -break-crit-edges -simplifycfg -sroa -newgvn input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,0.9806175343700698,952.4904658794403,opt -gvn-hoist -mem2reg -gvn-hoist -jump-threading -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,1.0063749637786148,1060.9550540447235,opt -newgvn -newgvn -simplifycfg -mem2reg -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,1.0218616182105027,740.6848866939545,opt -sroa -instcombine -early-cse-memssa -jump-threading -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,1.022119192504588,803.4249346256256,opt -sroa -gvn -early-cse-memssa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/jpeg-d,1.0221513892913487,876.8247578144073,opt -sroa -gvn -jump-threading -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/lame,0.8704926744097776,1207.56032705307,opt -instcombine -gvn -loop-versioning -instcombine -sroa input.bc -o output.bc
benchmark://cBench-v1/lame,0.8918241858346618,1060.8467359542847,opt -instcombine -early-cse-memssa -instcombine -newgvn -sroa input.bc -o output.bc
benchmark://cBench-v1/lame,0.9065512791315571,1148.7082738876343,opt -loop-versioning -gvn -gvn-hoist -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/lame,0.9089045775449784,978.4755280017853,opt -instcombine -loop-rotate -sroa -instcombine -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/lame,0.9866772944659531,800.0693929195404,opt -early-cse-memssa -jump-threading -sroa -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/lame,0.993889015410309,1098.1489617824554,opt -gvn -jump-threading -mem2reg -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/lame,0.9961664009716846,818.2029616832733,opt -loop-reduce -sroa -newgvn -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/lame,1.0058832460335534,1242.1754767894745,opt -gvn -newgvn -instcombine -simplifycfg -mem2reg input.bc -o output.bc
benchmark://cBench-v1/lame,1.0264176725119563,789.8268949985504,opt -early-cse-memssa -mem2reg -instcombine -early-cse-memssa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/lame,1.0401199423062324,861.6637892723083,opt -sroa -instcombine -gvn -simplifycfg -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/patricia,0.6651835372636261,38.95438098907471,opt -jump-threading -instcombine -early-cse-memssa -sroa -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/patricia,0.7085650723025584,32.50617551803589,opt -loop-reduce -early-cse-memssa -jump-threading -newgvn -mem2reg input.bc -o output.bc
benchmark://cBench-v1/patricia,0.746384872080089,37.7064483165741,opt -instsimplify -early-cse-memssa -newgvn -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/patricia,0.7508342602892102,38.774662494659424,opt -sroa -early-cse-memssa -early-cse-memssa -jump-threading -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/patricia,0.9010011123470523,33.67034387588501,opt -simplifycfg -mem2reg -loop-reduce -instcombine -gvn input.bc -o output.bc
benchmark://cBench-v1/patricia,0.9165739710789766,29.46782422065735,opt -mem2reg -simplifycfg -simplifycfg -instcombine -gvn input.bc -o output.bc
benchmark://cBench-v1/patricia,0.9276974416017798,36.06371855735779,opt -early-cse-memssa -mem2reg -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/patricia,0.9288097886540602,34.96575975418091,opt -mem2reg -gvn -simplifycfg -jump-threading -instcombine input.bc -o output.bc
benchmark://cBench-v1/patricia,0.9632925472747498,36.296059131622314,opt -simplifycfg -gvn -simplifycfg -mem2reg -newgvn input.bc -o output.bc
benchmark://cBench-v1/patricia,0.9699666295884316,30.342700958251953,opt -mem2reg -simplifycfg -early-cse-memssa -simplifycfg -instsimplify input.bc -o output.bc
benchmark://cBench-v1/qsort,1.0371517027863777,24.007299423217773,opt -loop-versioning -newgvn -newgvn -gvn -sroa input.bc -o output.bc
benchmark://cBench-v1/qsort,1.061919504643963,26.209909200668335,opt -jump-threading -newgvn -instcombine -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/qsort,1.061919504643963,26.27937889099121,opt -early-cse-memssa -newgvn -instcombine -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/qsort,1.0681114551083593,24.640369176864624,opt -gvn -sroa -jump-threading -loop-versioning -newgvn input.bc -o output.bc
benchmark://cBench-v1/qsort,1.089783281733746,24.575623512268066,opt -instsimplify -gvn -newgvn -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/qsort,1.105263157894737,21.495224952697754,opt -mem2reg -early-cse-memssa -gvn -jump-threading -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/qsort,1.105263157894737,25.563459634780884,opt -newgvn -loop-versioning -sroa -instsimplify -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/qsort,1.1207430340557276,24.669065475463867,opt -sroa -loop-versioning -instcombine -simplifycfg -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/qsort,1.1207430340557276,25.660110473632812,opt -newgvn -early-cse-memssa -sroa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/qsort,1.1207430340557276,26.18289589881897,opt -sroa -simplifycfg -gvn -gvn-hoist -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,0.9551552318896128,150.56142663955688,opt -early-cse-memssa -simplifycfg -gvn-hoist -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0532771176696052,162.30105829238892,opt -simplifycfg -gvn -newgvn -mem2reg -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0758911460329628,114.92220687866211,opt -newgvn -instsimplify -mem2reg -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.080107320812572,167.40569400787354,opt -gvn -simplifycfg -loop-rotate -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0831736297431966,136.8446969985962,opt -mem2reg -sroa -early-cse-memssa -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0877730931391338,115.83492469787598,opt -jump-threading -mem2reg -newgvn -sroa -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0931391337677272,106.79002737998962,opt -instsimplify -instcombine -sroa -simplifycfg -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0954388654656957,167.8545172214508,opt -gvn -mem2reg -sroa -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.0985051743963203,138.74782538414001,opt -sroa -simplifycfg -gvn-hoist -gvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/rijndael,1.1034879264085857,124.68664073944092,opt -newgvn -sroa -simplifycfg -instcombine -newgvn input.bc -o output.bc
benchmark://cBench-v1/sha,1.3879598662207357,33.540475606918335,opt -instcombine -gvn -newgvn -instcombine -sroa input.bc -o output.bc
benchmark://cBench-v1/sha,1.4180602006688963,27.555041551589966,opt -instcombine -simplifycfg -gvn -mem2reg -sroa input.bc -o output.bc
benchmark://cBench-v1/sha,1.4247491638795984,27.469563722610474,opt -jump-threading -sroa -early-cse-memssa -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/sha,1.434782608695652,24.289857387542725,opt -sroa -jump-threading -newgvn -loop-versioning -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/sha,1.434782608695652,28.704103469848633,opt -newgvn -sroa -gvn-hoist -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/sha,1.4381270903010033,29.547996520996094,opt -newgvn -instcombine -sroa -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/sha,1.4414715719063547,28.447511434555054,opt -gvn -gvn -simplifycfg -instcombine -mem2reg input.bc -o output.bc
benchmark://cBench-v1/sha,1.4615384615384612,25.315016269683838,opt -newgvn -mem2reg -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/sha,1.4615384615384615,23.934131383895874,opt -sroa -gvn -sroa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/sha,1.4615384615384615,24.289858102798462,opt -mem2reg -newgvn -gvn -instcombine -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9125683060109289,35.18286061286926,opt -sroa -instsimplify -gvn -loop-versioning -jump-threading input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.930327868852459,46.28186631202698,opt -instcombine -sroa -gvn-hoist -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9357923497267759,38.95826196670532,opt -early-cse-memssa -gvn-hoist -sroa -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9385245901639343,33.634284257888794,opt -mem2reg -gvn -jump-threading -early-cse-memssa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.948087431693989,34.09591245651245,opt -simplifycfg -mem2reg -newgvn -sroa -jump-threading input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9508196721311476,38.10904359817505,opt -jump-threading -sroa -simplifycfg -early-cse-memssa -newgvn input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9535519125683061,35.37439775466919,opt -mem2reg -instcombine -early-cse-memssa -jump-threading -newgvn input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9535519125683061,36.44464993476868,opt -early-cse-memssa -mem2reg -jump-threading -instcombine -newgvn input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9658469945355191,37.112871170043945,opt -sroa -newgvn -instcombine -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch,0.9672131147540983,41.395766258239746,opt -newgvn -loop-reduce -sroa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9440298507462686,19.493280172348022,opt -sroa -early-cse-memssa -instsimplify -jump-threading -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9440298507462686,21.35170030593872,opt -early-cse-memssa -sroa -early-cse-memssa -jump-threading -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9440298507462687,20.20559811592102,opt -break-crit-edges -sroa -mem2reg -early-cse-memssa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9477611940298507,24.747708320617676,opt -newgvn -newgvn -mem2reg -jump-threading -instcombine input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.955223880597015,24.049656867980957,opt -newgvn -newgvn -instcombine -sroa -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9701492537313432,18.949564218521118,opt -mem2reg -simplifycfg -gvn -loop-versioning -instcombine input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9701492537313432,20.502401113510132,opt -early-cse-memssa -sroa -simplifycfg -instcombine -newgvn input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9701492537313433,20.80332636833191,opt -sroa -sroa -early-cse-memssa -simplifycfg -instcombine input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9738805970149252,21.823434114456177,opt -sroa -simplifycfg -instcombine -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/stringsearch2,0.9738805970149255,21.288577556610107,opt -mem2reg -gvn -simplifycfg -mem2reg -instcombine input.bc -o output.bc
benchmark://cBench-v1/susan,0.8814947530074224,299.9667785167694,opt -reg2mem -gvn -newgvn -mem2reg -newgvn input.bc -o output.bc
benchmark://cBench-v1/susan,0.899667263885334,223.4077410697937,opt -newgvn -instsimplify -sroa -instsimplify -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/susan,0.9163040696186332,351.48436188697815,opt -sroa -loop-reduce -instcombine -gvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/susan,0.9193754799078576,302.96518993377686,opt -jump-threading -gvn -newgvn -sroa -instcombine input.bc -o output.bc
