benchmark,reward,walltime,commandline
benchmark://cBench-v1/adpcm,0.9860335195530725,91.97182703018188,opt -gvn -instcombine -newgvn -mem2reg -simplifycfg -loop-versioning -sroa -jump-threading -gvn-hoist -newgvn input.bc -o output.bc
benchmark://cBench-v1/adpcm,0.9916201117318436,84.45344400405884,opt -mem2reg -early-cse-memssa -newgvn -simplifycfg -instcombine -gvn -gvn -mem2reg -simplifycfg -loop-versioning input.bc -o output.bc
benchmark://cBench-v1/adpcm,0.9916201117318437,86.55073308944702,opt -loop-reduce -sroa -early-cse-memssa -gvn -simplifycfg -gvn -mem2reg -instcombine -mem2reg -gvn input.bc -o output.bc
benchmark://cBench-v1/adpcm,0.9972067039106144,84.29144549369812,opt -sroa -instsimplify -jump-threading -instcombine -early-cse-memssa -instcombine -gvn-hoist -instcombine -simplifycfg -sroa input.bc -o output.bc
benchmark://cBench-v1/adpcm,0.9972067039106146,82.8824474811554,opt -instsimplify -mem2reg -mem2reg -simplifycfg -gvn -loop-versioning -jump-threading -instcombine -newgvn -mem2reg input.bc -o output.bc
benchmark://cBench-v1/adpcm,0.9972067039106146,90.50861811637878,opt -newgvn -newgvn -instcombine -jump-threading -sroa -simplifycfg -instcombine -simplifycfg -gvn -jump-threading input.bc -o output.bc
benchmark://cBench-v1/adpcm,1.0,86.30793905258179,opt -mem2reg -instcombine -gvn-hoist -gvn-hoist -mem2reg -simplifycfg -loop-versioning -newgvn -gvn-hoist -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/adpcm,1.0000000000000002,87.10538744926453,opt -early-cse-memssa -sroa -loop-versioning -gvn -simplifycfg -early-cse-memssa -instcombine -mem2reg -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/adpcm,1.005586592178771,84.52623152732849,opt -mem2reg -jump-threading -simplifycfg -instcombine -loop-versioning -gvn -sroa -early-cse-memssa -loop-versioning -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/adpcm,1.0083798882681565,85.43948245048523,opt -sroa -simplifycfg -instcombine -jump-threading -early-cse-memssa -sroa -instsimplify -gvn-hoist -gvn -gvn-hoist input.bc -o output.bc
benchmark://cBench-v1/bitcount,0.9955752212389379,112.84533286094666,opt -gvn -mem2reg -instcombine -jump-threading -mem2reg -instcombine -gvn-hoist -gvn -mem2reg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bitcount,0.995575221238938,109.70729875564575,opt -gvn -mem2reg -newgvn -gvn-hoist -simplifycfg -loop-versioning -mem2reg -instcombine -simplifycfg -newgvn input.bc -o output.bc
benchmark://cBench-v1/bitcount,0.9977876106194689,109.60479307174683,opt -simplifycfg -gvn -loop-versioning -mem2reg -instcombine -simplifycfg -gvn -jump-threading -early-cse-memssa -sroa input.bc -o output.bc
benchmark://cBench-v1/bitcount,0.997787610619469,109.33702445030212,opt -mem2reg -gvn -instcombine -newgvn -gvn-hoist -mem2reg -jump-threading -newgvn -simplifycfg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bitcount,0.997787610619469,111.2763295173645,opt -newgvn -loop-versioning -mem2reg -early-cse-memssa -instcombine -gvn -instcombine -instcombine -simplifycfg -early-cse-memssa input.bc -o output.bc
benchmark://cBench-v1/bitcount,0.9977876106194691,106.48508906364441,opt -simplifycfg -loop-reduce -loop-versioning -sroa -simplifycfg -instcombine -gvn -simplifycfg -newgvn -jump-threading input.bc -o output.bc
benchmark://cBench-v1/bitcount,1.0022123893805308,112.64315414428711,opt -instcombine -sroa -gvn-hoist -early-cse-memssa -mem2reg -instcombine -jump-threading -jump-threading -newgvn -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/bitcount,1.002212389380531,101.81922960281372,opt -simplifycfg -sroa -instcombine -early-cse-memssa -simplifycfg -loop-versioning -jump-threading -loop-versioning -early-cse-memssa -loop-versioning input.bc -o output.bc
benchmark://cBench-v1/bitcount,1.002212389380531,102.55236792564392,opt -mem2reg -newgvn -jump-threading -loop-versioning -instcombine -simplifycfg -instsimplify -sroa -early-cse-memssa -instcombine input.bc -o output.bc
benchmark://cBench-v1/bitcount,1.002212389380531,111.14657974243164,opt -instcombine -jump-threading -sroa -simplifycfg -early-cse-memssa -loop-versioning -instcombine -newgvn -simplifycfg -simplifycfg input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9394402035623409,274.2872977256775,opt -instcombine -mem2reg -instcombine -newgvn -loop-versioning -instsimplify -jump-threading -sroa -loop-versioning -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9735368956743001,257.81663489341736,opt -newgvn -jump-threading -mem2reg -early-cse-memssa -instsimplify -simplifycfg -newgvn -newgvn -mem2reg -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9811704834605597,279.0676498413086,opt -newgvn -newgvn -mem2reg -simplifycfg -gvn-hoist -break-crit-edges -instcombine -simplifycfg -gvn -instsimplify input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.983206106870229,262.2409739494324,opt -newgvn -sroa -sroa -jump-threading -early-cse-memssa -instsimplify -simplifycfg -mem2reg -instcombine -newgvn input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9913486005089057,279.6364629268646,opt -early-cse-memssa -instsimplify -newgvn -gvn -sroa -simplifycfg -mem2reg -instcombine -newgvn -instcombine input.bc -o output.bc
benchmark://cBench-v1/blowfish,0.9928753180661578,334.88650822639465,opt -sroa -mem2reg -jump-threading -newgvn -instcombine -jump-threading -newgvn -newgvn -simplifycfg -instcombine input.bc -o output.bc
