benchmark,reward,walltime,commandline
benchmark://cbench-v1/blowfish,1.0305343511450382,8.013018369674683,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.015228033065796,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.043203353881836,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.049434900283813,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.072939395904541,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.140095472335815,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.566433668136597,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,8.841854333877563,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/blowfish,1.0305343511450382,9.593023538589478,opt -sroa -instcombine -newgvn -simplifycfg -instcombine -dse -simplifycfg -load-store-vectorizer -instcombine -newgvn input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,74.5777907371521,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,74.68991255760193,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,75.3055009841919,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,75.61981582641602,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,75.74971032142639,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,75.85093307495117,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,75.92890071868896,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,76.07783126831055,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,76.28789138793945,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/bzip2,1.2088736134978917,89.29922342300415,opt -sroa -gvn -simplifycfg -instcombine -nary-reassociate -newgvn -simplifycfg -ipsccp -memcpyopt -instcombine -gvn-hoist -jump-threading -early-cse-memssa -dse -mergefunc -elim-avail-extern -prune-eh -simplifycfg -mldst-motion -instcombine -tailcallelim -newgvn -jump-threading input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.061441421508789,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.063772678375244,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.0638957023620605,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.069030284881592,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.0694191455841064,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.10876202583313,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.418781042098999,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.4249207973480225,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.430199146270752,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/crc32,1.0,2.4578709602355957,opt -sroa -gvn -simplifycfg -instcombine input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,2.81844162940979,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,2.826531410217285,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,2.827880382537842,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,2.8283395767211914,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,2.8406713008880615,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,2.865175485610962,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,3.1737499237060547,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,3.198945999145508,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,3.204514265060425,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/dijkstra,0.979591836734694,3.337878942489624,opt -sroa -newgvn -simplifycfg -instcombine -gvn-hoist input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2140.6080310344696,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2146.9346401691437,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2152.0892202854156,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2159.1251413822174,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2161.40825343132,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2165.3180038928986,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2186.7724907398224,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2207.689845561981,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2208.390825986862,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/ghostscript,1.0217193660340413,2371.4824783802032,opt -sroa -gvn -simplifycfg -instcombine -jump-threading -newgvn -gvn-hoist -instcombine -simplifycfg -mergefunc -ipsccp -mldst-motion -newgvn -instcombine -simplifycfg -memcpyopt -bdce -dse -instcombine -nary-reassociate -ipsccp -newgvn -globaldce -gvn-hoist -mem2reg -mldst-motion -simplifycfg -dse -prune-eh -instcombine -simplifycfg -early-cse-memssa -mldst-motion -elim-avail-extern -slsr -newgvn -mldst-motion input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,40.79212260246277,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,40.92847776412964,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,41.038567543029785,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,41.05518436431885,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,41.592167139053345,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,41.628905057907104,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,42.249706983566284,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,42.33488631248474,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,43.1302855014801,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/gsm,1.106947211155379,49.03903365135193,opt -sroa -instcombine -simplifycfg -newgvn -slp-vectorizer -instcombine -load-store-vectorizer -instcombine -slp-vectorizer -instcombine -jump-threading -newgvn -simplifycfg -dse -elim-avail-extern -nary-reassociate -ipsccp -gvn-hoist -instcombine -simplifycfg -prune-eh input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,68.98562455177307,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,69.6540629863739,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,69.68867444992065,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,70.07287931442261,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,70.29381346702576,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,70.60475730895996,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,70.69765996932983,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,70.92285132408142,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,71.1001365184784,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/ispell,1.019985925404645,80.4593243598938,opt -sroa -newgvn -simplifycfg -instcombine -newgvn -simplifycfg -elim-avail-extern -gvn-hoist -instcombine -jump-threading -newgvn -ipsccp -newgvn -simplifycfg -newgvn -dse -nary-reassociate -memcpyopt -newgvn -correlated-propagation -prune-eh -newgvn -simplifycfg -mldst-motion -jump-threading input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,1.0374492358247827,231.60082149505615,opt -sroa -gvn -simplifycfg -instcombine -newgvn -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -elim-avail-extern -mldst-motion -lower-constant-intrinsics -mldst-motion -ipsccp -newgvn -simplifycfg -prune-eh -newgvn -mldst-motion -correlated-propagation -newgvn -slsr -newgvn -globaldce -gvn-hoist -newgvn -simplifycfg -newgvn input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,1.0374492358247827,231.77300357818604,opt -sroa -gvn -simplifycfg -instcombine -newgvn -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -elim-avail-extern -mldst-motion -lower-constant-intrinsics -mldst-motion -ipsccp -newgvn -simplifycfg -prune-eh -newgvn -mldst-motion -correlated-propagation -newgvn -slsr -newgvn -globaldce -gvn-hoist -newgvn -simplifycfg -newgvn input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,1.0374492358247827,238.08568453788757,opt -sroa -gvn -simplifycfg -instcombine -newgvn -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -elim-avail-extern -mldst-motion -lower-constant-intrinsics -mldst-motion -ipsccp -newgvn -simplifycfg -prune-eh -newgvn -mldst-motion -correlated-propagation -newgvn -slsr -newgvn -globaldce -gvn-hoist -newgvn -simplifycfg -newgvn input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,1.0374492358247827,238.2811233997345,opt -sroa -gvn -simplifycfg -instcombine -newgvn -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -elim-avail-extern -mldst-motion -lower-constant-intrinsics -mldst-motion -ipsccp -newgvn -simplifycfg -prune-eh -newgvn -mldst-motion -correlated-propagation -newgvn -slsr -newgvn -globaldce -gvn-hoist -newgvn -simplifycfg -newgvn input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,1.0374492358247827,240.15624928474426,opt -sroa -gvn -simplifycfg -instcombine -newgvn -gvn-hoist -newgvn -mergefunc -simplifycfg -nary-reassociate -memcpyopt -instsimplify -mldst-motion -elim-avail-extern -mldst-motion -lower-constant-intrinsics -mldst-motion -ipsccp -newgvn -simplifycfg -prune-eh -newgvn -mldst-motion -correlated-propagation -newgvn -slsr -newgvn -globaldce -gvn-hoist -newgvn -simplifycfg -newgvn input.bc -o output.bc
